ZDHHC18	10.3353	8.9472	-0.208069	0.59825
SFN	111.336	113.353	0.0258981	0.94345
NUDC	37.4014	39.0698	0.0629596	0.862
TRNP1	1.28165	0.889968	-0.526173	0.40815
WDTC1	23.3165	19.855	-0.231852	0.52275
TMEM222	19.0676	18.8934	-0.0132442	0.97335
SYTL1	7.5165	8.58442	0.191659	0.64505
FAM76A	4.8453	5.5135	0.186381	0.68375
STX12	29.573	32.1659	0.121255	0.7497
PPP1R8	24.1589	26.54	0.135612	0.7186
C1orf38	8.86703	4.6155	-0.941966	0.04435
SMPDL3B	32.094	30.9394	-0.0528577	0.8846
XKR8	6.98317	6.03092	-0.211504	0.6244
ATPIF1	229.678	316.409	0.462178	0.23285
SESN2	14.1031	16.4047	0.218093	0.56245
MED18	14.456	16.4458	0.186051	0.6472
PHACTR4	12.5631	14.2942	0.186235	0.60915
RCC1	22.0076	22.8995	0.0573133	0.87855
TRNAU1AP	6.20967	6.66859	0.102866	0.85305
RAB42	1.48435	2.23315	0.589247	0.335
GMEB1	4.29642	4.44554	0.0492235	0.91545
YTHDF2	33.1826	29.26	-0.181496	0.62225
EPB41	13.9917	13.2366	-0.080039	0.84025
PTPRU	1.05041	1.53255	0.544981	0.2504
LOC100129196	0.587325	0.519433	-0.177222	0.7978
ZCCHC17	14.4322	18.7381	0.376684	0.3717
SERINC2	163.391	169.171	0.0501527	0.8876
TINAGL1	53.7175	52.8053	-0.0247079	0.9465
KHDRBS1	54.4592	50.2764	-0.115294	0.75435
TMEM39B	5.95004	5.42545	-0.133157	0.77785
KPNA6	10.3909	11.6741	0.167996	0.65655
TXLNA	17.4768	16.5788	-0.0760958	0.84105
CCDC28B	2.46286	3.10902	0.336123	0.58775
IQCC	1.59326	1.8181	0.190452	0.72165
EIF3I	108.141	110.955	0.0370676	0.92025
FAM167B	2.23275	1.76294	-0.340838	0.60605
LCK	10.8343	7.38441	-0.553049	0.1889
HDAC1	145.427	157.765	0.117483	0.7434
TSSK3	1.5172	1.00699	-0.591362	0.38
ZBTB8A	2.91032	2.60016	-0.162577	0.7243
RBBP4	16.8693	17.7278	0.0716142	0.86425
KIAA1522	57.0351	51.8699	-0.13695	0.70645
S100PBP	5.08156	5.54467	0.125829	0.8777
HPCA	0.552586	0.989314	0.840229	0.6354
ADC	2.27975	1.83169	-0.315697	0.5667
ZNF362	6.58782	6.18891	-0.0901153	0.82805
ZSCAN20	0.900516	1.14009	0.340319	0.54135
GJB5	0.446202	0.597694	0.42171	0.62345
GJB4	0.30445	0.455943	0.582649	0.43265
GJB3	9.10373	11.4939	0.336335	0.4139
GJA4	2.71311	3.66775	0.434948	0.41105
ZMYM1	2.92003	3.55747	0.284866	0.5818
ZMYM4	8.37346	9.35446	0.15983	0.68045
NCDN	4.89336	4.07136	-0.265314	0.52585
TFAP2E	0.47314	0.428085	-0.144368	0.8488
EIF2C4	6.36328	5.68467	-0.162694	0.6863
EIF2C1	8.15987	6.86527	-0.249228	0.5158
EIF2C3	1.64394	1.82203	0.148393	0.77955
ADPRHL2	13.8772	15.4556	0.155412	0.7065
MAP7D1	14.3678	11.5668	-0.312847	0.3984
THRAP3	36.2984	27.8394	-0.38278	0.2959
SH3D21	4.10415	2.40117	-0.773345	0.10115
ZC3H12A	10.886	10.4508	-0.0588584	0.8796
DNALI1	3.90541	4.47027	0.194889	0.832
CDCA8	5.03602	4.83374	-0.0591424	0.90335
MANEAL	4.40034	4.13372	-0.0901747	0.8384
C1orf122	11.2717	12.6781	0.169627	0.72695
UTP11L	11.6697	11.6862	0.00203567	0.99575
AKIRIN1	27.4385	30.5705	0.155935	0.67455
NDUFS5	301.693	377.951	0.325118	0.3689
MACF1	10.3179	10.4383	0.0167306	0.96365
KIAA0754	2.19642	1.63202	-0.428498	0.78715
BMP8A	2.06131	1.21387	-0.763948	0.1386
PPIE	27.0801	31.0957	0.199482	0.6791
MFSD2A	3.8315	6.71511	0.809502	0.08625
CAP1	191.667	211.661	0.143151	0.6839
RLF	4.71583	4.86004	0.0434567	0.91865
ZMPSTE24	36.4631	55.1223	0.5962	0.11325
SMAP2	18.1992	16.9216	-0.105008	0.78345
ZNF643	0.770492	0.910335	0.240618	0.7352
ZNF642	1.32543	1.43142	0.11099	0.8587
DEM1	2.20224	2.72351	0.306494	0.58655
ZNF684	2.64902	3.25812	0.298581	0.59845
NFYC	26.7053	24.8048	-0.106507	0.7817
KCNQ4	0.931006	0.58183	-0.678194	0.23925
CTPS	3.83372	4.14594	0.112954	0.8054
GUCA2B	167.807	102.616	-0.70955	0.0654
RIMKLA	5.02399	5.82049	0.212306	0.58585
PPCS	58.1763	76.8222	0.401094	0.2976
PPIH	29.5321	32.7396	0.148755	0.7386
YBX1	377.405	332.149	-0.184283	0.62345
C1orf50	7.76812	9.93292	0.354653	0.47055
ERMAP	9.20275	8.86781	-0.0534876	0.90515
ZNF691	4.20869	3.73658	-0.17165	0.7289
TMEM125	31.2152	31.2569	0.00192765	0.9964
TIE1	4.44277	2.61854	-0.762698	0.07925
CDC20	9.77087	7.3915	-0.402619	0.3647
SZT2	5.73578	4.33041	-0.405485	0.325
PTPRF	117.669	99.5374	-0.241421	0.5265
KDM4A	20.2657	18.6558	-0.119411	0.74555
ST3GAL3	2.90013	1.68656	-0.782037	0.14325
IPO13	6.98615	6.90907	-0.0160048	0.9665
DPH2	12.3979	10.008	-0.308949	0.4436
ATP6V0B	99.8423	134.543	0.430341	0.2392
B4GALT2	26.9305	24.7454	-0.122082	0.73945
CCDC24	4.89371	5.24098	0.0989097	0.8958
DMAP1	15.1911	16.0259	0.0771846	0.8464
RNF220	25.0487	21.56	-0.216377	0.5642
KIF2C	3.50892	2.69108	-0.382842	0.43145
RPS8	1324.85	1439.41	0.119648	0.74175
PLK3	3.51435	2.18337	-0.686698	0.1775
BTBD19	0.938179	0.373537	-1.32861	0.10225
UROD	26.8304	27.5417	0.0377508	0.92055
LOC400752	0.496206	0.464219	-0.0961314	0.90275
HPDL	8.04839	4.15351	-0.954371	0.0406
TOE1	7.43708	7.27187	-0.0324091	0.96045
MMACHC	4.72957	4.239	-0.157985	0.9216
AKR1A1	83.145	101.893	0.293351	0.4132
NASP	30.072	27.6547	-0.120897	0.74455
TMEM69	26.2696	28.8738	0.136368	0.7863
MAST2	23.0132	17.017	-0.435487	0.2351
TSPAN1	593.654	945.305	0.671156	0.0843
LURAP1	0.614552	0.420989	-0.545751	0.8619
RAD54L	1.2332	0.569387	-1.11493	0.5973
UQCRH	466.328	701.006	0.588082	0.111
NSUN4	6.32275	5.85287	-0.111409	0.7874
FAAH	24.0689	23.3374	-0.0445251	0.90535
CYP4X1	0.994444	1.21559	0.289693	0.6557
CMPK1	129.574	194.278	0.584345	0.10705
FOXD2	9.05262	7.94987	-0.187404	0.62205
SLC5A9	0.572051	0.619218	0.114302	0.8617
ELAVL4	1.03949	0.63271	-0.716257	0.3127
CDKN2C	8.21699	6.30507	-0.382099	0.44335
RNF11	29.7591	39.2368	0.398878	0.2891
OSBPL9	25.1034	23.9171	-0.0698409	0.9041
BTF3L4	11.031	11.1437	0.0146653	0.97265
ZFYVE9	7.88133	9.34537	0.245813	0.5398
PRPF38A	26.2713	24.7156	-0.0880669	0.81545
GPX7	2.6549	1.53872	-0.786928	0.2273
ZYG11B	5.93315	6.89828	0.217437	0.5916
SCP2	248.854	318.756	0.357151	0.35445
PODN	8.34153	6.27762	-0.410095	0.2996
CPT2	25.9945	26.2853	0.0160532	0.96555
LRRC42	8.89533	12.053	0.438271	0.28705
TCEANC2	4.25624	4.19632	-0.0204553	0.9666
MRPL37	44.1843	44.5113	0.0106379	0.97635
ACOT11	19.7566	18.7259	-0.0772988	0.85925
HEATR8,TTC4	11.2861	10.9504	-0.0435712	0.9206
TMEM61	4.53172	6.22621	0.458295	0.37445
PCSK9	1.81079	2.27505	0.329279	0.4894
PRKAA2	1.03759	1.25206	0.27107	0.6195
FGGY	5.85812	6.79471	0.213975	0.64
HOOK1	15.8351	21.9927	0.4739	0.21085
NFIA	5.82112	5.44338	-0.0967937	0.80435
INADL	13.6344	16.462	0.271882	0.45085
L1TD1	4.28597	4.32515	0.0131294	0.97525
USP1	16.2874	16.7831	0.0432493	0.9124
ATG4C	8.12677	7.40448	-0.134284	0.77355
FOXD3	0.629112	0.491564	-0.355937	0.60885
ALG6	5.52065	8.54443	0.630145	0.19345
EFCAB7	2.60301	2.16921	-0.263008	0.66225
PGM1	57.543	57.6708	0.00320099	0.9925
ROR1	1.70436	2.05853	0.272388	0.59415
CACHD1	2.29602	1.15294	-0.993817	0.0515
RAVER2	23.5124	27.9076	0.247235	0.71005
AK4	11.2386	12.2869	0.128657	0.73315
DNAJC6	0.972589	0.936966	-0.0538336	0.92355
LEPR,LEPROT	41.8336	46.232	0.144228	0.71215
PDE4B	4.20323	5.71257	0.442641	0.31825
SGIP1	0.346613	0.540137	0.640001	0.37625
MIER1	26.7484	30.2025	0.175214	0.6272
IL23R	0.720121	1.25843	0.805312	0.2559
GADD45A	22.0395	24.3578	0.144291	0.7078
SRSF11	44.6231	42.2141	-0.0800642	0.8255
HHLA3	4.30749	4.96372	0.204574	0.7279
CTH	9.99658	8.14414	-0.295672	0.5215
FPGT,FPGT-TNNI3K,TNNI3K	9.41925	10.3769	0.139687	0.74595
TYW3	8.84749	8.52043	-0.0543429	0.9249
ACADM	36.4612	38.3603	0.0732484	0.84455
RABGGTB	39.424	40.6279	0.0433958	0.91255
ST6GALNAC3	3.5076	2.76128	-0.345148	0.52365
ST6GALNAC5	0.573462	0.795741	0.4726	0.50885
AK5	0.592007	0.429888	-0.461653	0.49555
FAM73A	7.12238	8.05382	0.177313	0.67235
NEXN	6.1449	4.37825	-0.489035	0.27315
DNAJB4	10.866	9.72802	-0.159605	0.73535
GIPC2	22.645	26.3432	0.218242	0.57415
PTGFR	1.86773	0.964984	-0.95271	0.10575
IFI44	3.94872	3.61197	-0.128598	0.82305
LPHN2	8.50559	8.11772	-0.0673357	0.8651
PRKACB	78.7718	108.662	0.464095	0.2091
SAMD13	23.5888	32.835	0.47713	0.2665
DNASE2B	0.501342	0.43912	-0.191178	0.86195
RPF1	27.8786	30.1177	0.11145	0.857
LOC646626	2.13419	1.94526	-0.133719	0.93565
CYR61	17.1383	19.8601	0.212648	0.5908
CLCA2	1.27187	0.287022	-2.14771	0.0089
CLCA1	1225.41	759.086	-0.690931	0.1127
CLCA4	204.656	76.9501	-1.4112	0.0002
SH3GLB1	38.5653	42.649	0.145211	0.68875
HS2ST1	11.9946	13.6697	0.188597	0.65095
LOC339524	3.1224	2.93263	-0.0904569	0.8764
LMO4	10.9223	11.4918	0.0733211	0.8527
PKN2	20.466	23.1298	0.176521	0.6346
LRRC8B	5.05488	5.73557	0.182261	0.659
LRRC8C	3.44667	2.80697	-0.296187	0.5317
LRRC8D	12.9906	13.136	0.0160562	0.96615
ZNF326	15.896	18.0522	0.183516	0.6567
CDC7	2.41836	1.75278	-0.464381	0.4125
BTBD8	0.959358	0.883187	-0.11935	0.8772
KIAA1107	1.40705	1.08475	-0.375314	0.5173
RPAP2	3.42389	4.64457	0.439911	0.4178
RPL5	1172.38	1093.82	-0.100068	0.7901
MTF2	9.56887	9.91196	0.0508226	0.89935
CCDC18	0.787111	0.553209	-0.508742	0.44225
DR1	34.8534	35.6863	0.0340707	0.9243
FNBP1L	28.0324	29.7568	0.0861276	0.81115
LOC100129046	6.67239	7.72737	0.211774	0.80245
ABCD3	48.9699	57.738	0.237625	0.5171
SLC44A3	36.2087	46.1953	0.351408	0.3424
LOC729970	2.32458	1.6666	-0.480064	0.51125
RWDD3,TMEM56,TMEM56-RWDD3	28.7408	30.5679	0.0889158	0.8717
PTBP2	4.55236	4.35332	-0.0644978	0.89715
SNX7	25.3838	33.0303	0.37988	0.32255
LPPR4	0.931719	0.752844	-0.307543	0.60185
PALMD	1.90672	2.05174	0.105751	0.89425
AGL	11.2791	12.4368	0.140971	0.71365
SLC35A3	71.5193	91.8903	0.36158	0.3321
HIAT1	25.4843	24.7975	-0.0394151	0.9239
CCDC76	5.53598	5.29474	-0.0642786	0.8995
RTCD1	19.6188	20.8524	0.0879777	0.8212
CDC14A	6.71898	7.40404	0.14007	0.7387
VCAM1	15.4574	10.3837	-0.573977	0.14945
SLC30A7	7.17675	10.0566	0.486741	0.21825
S1PR1	7.63249	5.05953	-0.593152	0.1785
AMY2B,RNPC3	11.6074	10.5014	-0.144461	0.75205
PRMT6	10.3067	10.7238	0.0572253	0.89005
FAM102B	19.2614	24.8112	0.365274	0.33505
PRPF38B	27.4791	23.7126	-0.212684	0.5609
STXBP3	40.9856	50.1733	0.291804	0.44145
GPSM2	8.19495	6.44875	-0.345716	0.61305
TMEM167B	44.8047	55.9377	0.32017	0.3936
SCARNA2	4.13464	6.51891	0.656869	0.35505
KIAA1324	27.6972	33.5546	0.276769	0.4467
SARS	89.7644	88.4907	-0.0206187	0.95395
CELSR2	1.28433	1.1006	-0.22273	0.61975
ATXN7L2	0.99226	0.643329	-0.625161	0.32345
CYB561D1	8.02132	4.41022	-0.862988	0.03455
GNAI3	32.5185	37.3263	0.198932	0.597
AMPD2	10.5999	7.31838	-0.534458	0.1639
GSTM4	24.8845	24.0428	-0.0496451	0.9009
GSTM2	11.8629	8.38644	-0.500329	0.30065
GSTM1	10.5558	7.09352	-0.573464	0.24665
GSTM5	5.51336	3.35144	-0.718148	0.18805
CSF1	15.5043	7.52678	-1.04257	0.0065
AHCYL1	51.1159	53.4443	0.0642631	0.85865
FAM40A	13.7751	11.7828	-0.225378	0.56165
KCNC4	3.12297	2.28371	-0.45154	0.31355
RBM15	3.91186	2.31052	-0.759636	0.11005
CD53	53.9653	36.3714	-0.569227	0.1398
CEPT1	20.8784	26.0832	0.32111	0.55525
CHI3L2	0.370047	0.619434	0.743242	0.38925
ATP5F1	168.502	209.06	0.311153	0.4048
C1orf162	2.94978	1.5248	-0.951986	0.22065
RAP1A	77.5149	100.71	0.377665	0.28995
DDX20	4.99633	5.47255	0.131345	0.80495
CTTNBP2NL	15.3362	16.5113	0.106512	0.77615
WNT2B	5.884	4.98362	-0.239602	0.5971
CAPZA1	88.0822	109.211	0.310193	0.401
MOV10	14.3135	13.3865	-0.0966049	0.7981
LRIG2	4.20343	4.90899	0.223858	0.62035
MAGI3	9.55503	10.5749	0.146306	0.6975
DCLRE1B	3.40779	2.43108	-0.487242	0.3206
HIPK1	21.6605	21.9274	0.0176691	0.96325
OLFML3	19.7181	15.4381	-0.353027	0.37155
VANGL1	5.06799	4.52978	-0.161973	0.6866
SLC22A15	0.940406	1.1214	0.253951	0.67735
MAB21L3	3.00437	2.21985	-0.436598	0.3856
ATP1A1	537.329	614.83	0.194382	0.64065
CD2	10.312	7.54047	-0.451599	0.33505
PTGFRN	19.93	20.5503	0.0442193	0.9029
CD101	1.82957	1.39363	-0.392654	0.4534
TTF2	4.05649	3.66889	-0.144886	0.7351
MAN1A2	10.968	12.3182	0.167494	0.6639
FAM46C	41.1676	30.5416	-0.430736	0.24475
WDR3	10.1971	9.80012	-0.0572858	0.88575
HSD3B2	18.2652	5.08391	-1.84509	0.00025
PHGDH	6.56317	4.33297	-0.599037	0.19185
SRGAP2P2	4.67316	2.79852	-0.739733	0.2141
NBPF9	3.76285	2.63631	-0.513305	0.2923
SEC22B	67.1208	99.9147	0.573938	0.1266
NOTCH2NL	9.91056	6.04619	-0.71294	0.0896
NBPF10	2.79481	1.5859	-0.817449	0.05165
TXNIP	477.162	463.225	-0.0427657	0.91195
ANKRD34A	0.272292	0.549603	1.01324	0.14655
LIX1L	5.9974	4.82235	-0.314599	0.5294
RBM8A	18.8688	21.4623	0.185798	0.68045
PEX11B	26.0682	27.9089	0.0984319	0.79985
ANKRD35	0.644306	0.517064	-0.317404	0.60705
PIAS3	6.54148	5.43387	-0.267639	0.5413
RNF115	8.49324	11.1831	0.396927	0.37885
PDZK1	2.88276	3.92554	0.445438	0.39465
PDIA3P	3.49723	3.80085	0.120111	0.8202
CHD1L	13.1533	13.6047	0.0486788	0.89965
BCL9	7.13213	5.35835	-0.412543	0.2957
GPR89B,GPR89C	1.12461	1.14411	0.0248074	0.9701
NBPF15,NBPF16	2.98349	2.09154	-0.512437	0.2658
NBPF16	0.723546	1.77955	1.29835	0.0353
LOC645166	5.73332	5.53404	-0.0510388	0.932
LOC388692	1.1264	0.966519	-0.220851	0.62275
FAM91A2,LOC728855	2.80556	1.56784	-0.839509	0.18895
FCGR1A	0.585917	0.711452	0.28007	0.7473
HIST2H2AC	0.827728	0.2253	-1.87731	0.2837
BOLA1	6.19006	7.80931	0.335242	0.51145
VPS45	10.9778	13.4835	0.296608	0.47025
PLEKHO1	9.76773	6.76762	-0.529375	0.22505
C1orf54	10.4498	9.67375	-0.111322	0.8634
C1orf51	0.846873	0.809638	-0.0648685	0.9265
MRPS21	84.1446	88.3233	0.0699232	0.86895
PRPF3	12.4843	11.6677	-0.0975954	0.80395
RPRD2	11.985	9.55516	-0.326877	0.38325
TARS2	10.5828	9.36641	-0.176151	0.67315
ECM1	7.86575	5.14215	-0.613212	0.166
ADAMTSL4	6.02387	2.46816	-1.28725	0.0032
SETDB1	11.6847	9.41055	-0.312272	0.49685
ANXA9	1.0543	0.909012	-0.213915	0.74965
PRUNE	11.9807	12.5223	0.0637858	0.87365
C1orf56	1.86976	1.72498	-0.11627	0.9515
MLLT11	1.07633	0.900764	-0.256898	0.70255
GABPB2	4.2387	4.35005	0.0374105	0.9376
SCNM1,TNFAIP8L2,TNFAIP8L2-SCNM1	14.0842	14.4914	0.0411266	0.93155
PIP5K1A	12.9657	12.8656	-0.011186	0.97405
PSMD4	75.2819	87.4219	0.215691	0.559
ZNF687	10.8688	9.2261	-0.236399	0.69545
PSMB4	141.193	147.278	0.0608711	0.86795
CGN	45.0558	43.1581	-0.0620808	0.86425
TUFT1	18.3913	19.8612	0.110927	0.76825
SNX27	5.13716	5.28696	0.041468	0.9164
OAZ3	1.36598	3.34078	1.29025	0.4931
LOC100132111	0.653541	0.378714	-0.787169	0.51065
S100A9	5.32327	5.20797	-0.0315937	0.96935
S100A1	2.43964	1.76284	-0.468773	0.84935
CHTOP	25.089	30.3254	0.273468	0.5539
SNAPIN	18.1373	21.6032	0.25229	0.56595
NPR1	1.38405	0.698886	-0.985765	0.07805
INTS3	13.3024	10.3608	-0.360543	0.3393
SLC27A3	13.3416	13.8907	0.0581832	0.8805
CREB3L4	11.347	15.6877	0.467321	0.63255
RPS27	4986.2	6595.7	0.403586	0.28365
UBAP2L	31.7392	28.1852	-0.171329	0.7774
HAX1	35.6769	41.9152	0.232487	0.546
ATP8B2	9.19985	5.13734	-0.84059	0.0523
IL6R	14.0088	10.3555	-0.435934	0.2478
CKS1B	42.0162	43.1989	0.0400474	0.9239
FLAD1	17.654	16.9814	-0.0560384	0.8889
ZBTB7B	56.4011	46.713	-0.271901	0.4486
ADAM15	36.9662	36.6093	-0.0139984	0.9738
EFNA4	16.4964	21.7595	0.399497	0.67575
EFNA3	9.87374	13.1321	0.411434	0.32395
EFNA1	69.9889	56.5788	-0.306864	0.3975
SLC50A1	57.8891	78.4989	0.43938	0.24075
MTX1	13.1337	15.7063	0.258071	0.51985
HCN3	3.16231	2.19536	-0.526522	0.29305
FDPS	53.0432	54.6908	0.0441309	0.9295
RUSC1	23.7961	25.4632	0.0976889	0.86275
LOC645676	1.00757	1.3761	0.449701	0.87085
MSTO1	2.83713	2.20971	-0.360572	0.48655
DAP3	40.054	38.7248	-0.0486876	0.90015
SYT11	3.27705	2.98075	-0.136722	0.76585
RXFP4	4.36288	4.86855	0.158211	0.78075
LAMTOR2	39.1382	56.6733	0.534091	0.18915
RAB25	120.229	150.877	0.327587	0.3687
LMNA	131.996	134.814	0.0304818	0.93245
SEMA4A	5.446	3.2357	-0.751118	0.0953
SLC25A44	11.6388	12.676	0.123157	0.75085
BGLAP,PMF1,PMF1-BGLAP	29.1128	37.0292	0.34701	0.39365
TMEM79	3.18621	2.90238	-0.134607	0.7875
APOA1BP	56.8277	59.0557	0.0554807	0.88155
RRNAD1	13.0712	10.5443	-0.309922	0.4306
PRCC	26.0026	22.3342	-0.219399	0.55815
PEAR1	2.7045	1.22699	-1.14023	0.0217
KIRREL	4.84559	2.86824	-0.756506	0.09085
CD1D	1.83693	2.51373	0.452531	0.364
CD1C	3.91263	2.11267	-0.889072	0.1137
CD1E	2.62169	1.09972	-1.25336	0.03995
MNDA	3.73895	2.527	-0.565205	0.3396
PYHIN1	1.55405	1.2298	-0.33761	0.60345
IFI16	19.6224	15.592	-0.3317	0.39775
CADM3	5.19821	2.09035	-1.31427	0.0122
DARC	12.0916	10.2487	-0.23857	0.58345
