RG9MTD1	0	0	-0.42843	0
CPOX	0	0	-0.5235042	0
MRPS22	0	0	-0.1990028	0
ITPR1	0	0	-0.02685165	0
NDUFB4	0	0	-0.05286342	0
SUCLG2	0	0	-0.1676999	0
TRNT1	0	0	0.1263122	0
ACAD11	0	0	-0.2643912	0
MRPL3	0	0	-0.3948661	0
OPA1	0	0	-0.1706378	0
MRPL47	0	0	-0.1287421	0
NDUFAF3	0	0	-0.4370963	0
NDUFB5	0	0	-0.02216336	0
MFN1	0	0	0.2337587	0
COX17	0	0	NaN	0
LETM1	0	0	-0.1982218	0
SLC25A4	0	0	0.1317212	0
MRPS18C	0	0	-0.04520405	0
ATP5I	0	0	0.7816114	0
GRPEL1	0	0	-0.1521328	0
ACSL1	0	0	1.424922	0
CASP3	0	0	-0.09935537	0
CDS1	0	0	NaN	0
PET112	0	0	0.1327743	0
HADH	0	0	0.1118267	0
MRPL1	0	0	-0.2020242	0
GFM2	0	0	0.7077031	0
SQSTM1	0	0	NaN	0
NDUFA2	0	0	NaN	0
HSPA9	0	0	0.8356441	0
NDUFS4	0	0	-0.01145802	0
MRPL22	0	0	NaN	0
VDAC1	0	0	1.016619	0
GRPEL2	0	0	0.7531168	0
NDUFS6	0	0	NaN	0
MRPS30	0	0	-0.03657023	0
NSUN2	0	0	NaN	0
PTCD2	0	0	NaN	0
NDUFAF2	0	0	NaN	0
MRPS27	0	0	NaN	0
HARS2	0	0	NaN	0
SLC27A6	0	0	1.502483	0
SDHA	0	0	0.4056657	0
ITPR3	0	0	-0.3018491	0
RARS2	0	0	0.01306543	0
QRSL1	0	0	0.2468687	0
MRPL18	0	0	-0.1907008	0
SOD2	0	0	-0.1030573	0
AARS2	0	0	-0.4392791	0
MRPS10	0	0	0.1438788	0
NDUFAF4	0	0	-0.3980832	0
CCDC90A	0	0	NaN	0
TOMM6	0	0	NaN	0
MNF1	0	0	0.72032	0
CDKAL1	0	0	0.5892639	0
TRMT11	0	0	NaN	0
MTO1	0	0	0.3184614	0
SLC29A1	0	0	-0.7426031	0
COX7A2	0	0	0.04944106	0
MRPS18A	0	0	-0.1734334	0
MRPL14	0	0	-0.3362091	0
BCKDHB	0	0	-0.03120877	0
TFB1M	0	0	-0.3413361	0
FARS2	0	0	NaN	0
LYRM4	0	0	0.8966749	0
GCLC	0	0	0.1655796	0
MRPL2	0	0	-0.2112646	0
PPIA	0	0	0.2183473	0
MDH2	0	0	0.08419986	0
NRF1	0	0	1.612859	0
OGDH	0	0	0.3932979	0
FIS1	0	0	-0.2170411	0
ATP5J2	0	0	0.5929378	0
MTERF	0	0	0.2488991	0
NDUFA5	0	0	-0.07215919	0
MRPL32	0	0	-0.1034613	0
MRPS33	0	0	-0.1002923	0
MRPS24	0	0	-0.1221458	0
GARS	0	0	-0.1305415	0
PMPCB	0	0	0.03667874	0
ASL	0	0	0.2906829	0
CYCS	0	0	-0.07039665	0
NDUFA4	0	0	0.09158111	0
DLD	0	0	0.1294722	0
COX19	0	0	NaN	0
CYC1	0	0	0.1521751	0
TOP1MT	0	0	NaN	0
FABP5	0	0	-1.47903	0
C8orf38	0	0	0.0400288	0
COX6C	0	0	0.1003707	0
MRPS28	0	0	0.09265997	0
TMEM70	0	0	0.1560082	0
DECR1	0	0	0.3295596	0
RRM2B	0	0	0.1106305	0
MRPL15	0	0	-0.3312677	0
UQCRB	0	0	0.1779815	0
SYBU	0	0	-0.1646903	0
GDAP1	0	0	-0.03184205	0
GSR	0	0	0.01777946	0
NDUFB9	0	0	0.04517442	0
MRPL13	0	0	-0.1682842	0
MTERFD1	0	0	-0.4847807	0
VDAC3	0	0	0.11703	0
ENDOG	0	0	0.1344159	0
ASS1	0	0	-0.6307982	0
MRPS2	0	0	-0.2062365	0
PMPCA	0	0	0.02955887	0
AK3	0	0	-0.4587331	0
NDUFA8	0	0	-0.2475976	0
STOML2	0	0	-0.584231	0
MRRF	0	0	-0.6463959	0
NDUFB6	0	0	-0.1585904	0
MRPL50	0	0	-0.04305122	0
SIGMAR1	0	0	-0.8942502	0
FXN	0	0	-0.04127724	0
SLC27A4	0	0	-0.4039808	0
ALAD	0	0	1.063296	0
CRAT	0	0	2.093154	0
DNM1	0	0	-0.862657	0
TRUB2	0	0	NaN	0
SURF1	0	0	0.6689307	0
KIF5B	0	0	0.1995054	0
MTPAP	0	0	-0.0800456	0
TFAM	0	0	-0.4834603	0
MRPL43	0	0	-0.1988248	0
UROS	0	0	0.1719061	0
YME1L1	0	0	-0.0269545	0
MRPS16	0	0	0.335705	0
ACADSB	0	0	0.2565617	0
MICU1	0	0	0.2235441	0
ATP5C1	0	0	0.1420866	0
COX15	0	0	0.1660727	0
CASP7	0	0	0.3589551	0
ACSL5	0	0	-2.493893	0
MMS19	0	0	-0.1782898	0
C10orf2	0	0	NaN	0
NDUFB8	0	0	0.0998031	0
PRDX3	0	0	-0.1584511	0
HK1	0	0	0.5137774	0
MCU	0	0	0.03676815	0
ECHS1	0	0	0.2346368	0
VDAC2	0	0	-0.06160131	0
PPIF	0	0	-0.4711657	0
MRPL48	0	0	-0.1169892	0
MRPL11	0	0	-0.1088029	0
CPT1A	0	0	0.1192898	0
BAD	0	0	0.5739561	0
EIF3M	0	0	0.1369167	0
SDHAF2	0	0	NaN	0
MRPL23	0	0	-0.01225094	0
NDUFV1	0	0	-0.07087826	0
NDUFS8	0	0	-0.3392314	0
MRPL17	0	0	-0.1219574	0
FDX1	0	0	0.4367265	0
NARS2	0	0	-0.9699777	0
PTPMT1	0	0	0.196602	0
PUS3	0	0	NaN	0
TIMM10	0	0	-0.9517245	0
MRPL16	0	0	-0.1473859	0
NDUFC2	0	0	-0.1558078	0
NDUFS3	0	0	-0.1156577	0
PDHX	0	0	-0.05962992	0
CHCHD8	0	0	NaN	0
RPUSD4	0	0	-0.7357399	0
MRPL21	0	0	-0.2727156	0
TIMM8B	0	0	NaN	0
SDHD	0	0	0.1751732	0
ACAD8	0	0	0.0842896	0
MRPL49	0	0	-0.2109894	0
GSTP1	0	0	0.6124271	0
DLAT	0	0	-0.2149851	0
FOXRED1	0	0	-0.5130616	0
LDHA	0	0	0.548042	0
DYNLL1	0	0	0.5504081	0
MRPL42	0	0	-0.01206159	0
ACAD10	0	0	0.04110281	0
YARS2	0	0	-0.472169	0
DNM1L	0	0	0.2691529	0
ACADS	0	0	0.2631546	0
LDHB	0	0	-0.08304207	0
NDUFA12	0	0	-0.08222575	0
ITPR2	0	0	-0.0398256	0
TPI1	0	0	0.1909309	0
PFKM	0	0	-0.8468692	0
NDUFA9	0	0	-0.1276546	0
MRPS35	0	0	-0.1728801	0
APAF1	0	0	0.3892364	0
DIABLO	0	0	-0.1033174	0
TSFM	0	0	-0.1677175	0
MRPL51	0	0	-0.402283	0
UNG	0	0	-0.293994	0
SLC25A3	0	0	0.05626069	0
ATP5B	0	0	0.05377382	0
CS	0	0	0.3027266	0
ENO2	0	0	1.165623	0
ISCU	0	0	0.3817263	0
PHB2	0	0	0.03632757	0
PUS1	0	0	0.178936	0
SUCLA2	0	0	0.3020558	0
CARS2	0	0	0.2621643	0
MIPEP	0	0	-0.08891436	0
EFHA1	0	0	0.08354111	0
MRPS31	0	0	-0.04493592	0
MRPL57	0	0	-0.1560001	0
APEX1	0	0	-0.6110588	0
OXA1L	0	0	-0.07340847	0
KIAA0391	0	0	-0.01015176	0
GLRX5	0	0	-0.1005718	0
TIMM9	0	0	-0.5497257	0
TRMT5	0	0	-0.4417519	0
MRPS11	0	0	0.4326485	0
IDH2	0	0	0.3848234	0
PKM2	0	0	1.106616	0
ANP32A	0	0	-0.5277202	0
SLC27A2	0	0	-0.1118354	0
FAM96A	0	0	-0.7399985	0
RPUSD2	0	0	-0.5614517	0
CLPX	0	0	-0.2651191	0
NDUFAF1	0	0	0.5696959	0
COX5A	0	0	0.08588289	0
NTHL1	0	0	NaN	0
RHOT2	0	0	0.1606621	0
UQCRC2	0	0	0.4334113	0
GFER	0	0	NaN	0
TRAP1	0	0	-0.2852308	0
DUS2L	0	0	NaN	0
NDUFAB1	0	0	0.2282244	0
PAM16	0	0	-0.3034186	0
CIAPIN1	0	0	-0.3372111	0
EARS2	0	0	0.07189995	0
NUBP1	0	0	0.1326427	0
NME3	0	0	0.1097606	0
ALDOA	0	0	1.005616	0
TK2	0	0	0.08963377	0
COX4I1	0	0	0.2376981	0
GOT2	0	0	-0.4349836	0
TUFM	0	0	-0.4176057	0
ACSM2B	0	0	NaN	0
NDUFB10	0	0	-0.24049	0
MRPS34	0	0	-0.1662113	0
DDX28	0	0	-0.3567998	0
NUBP2	0	0	0.02602103	0
KARS	0	0	-0.2381021	0
MAPK3	0	0	0.04012096	0
SPG7	0	0	0.0347995	0
FDXR	0	0	-0.3764293	0
MRPS7	0	0	-0.2896685	0
MRPL38	0	0	-0.119918	0
MRPS23	0	0	-0.2442408	0
RHOT1	0	0	0.0541353	0
SCLC25A11	0	0	-0.1439625	0
ELAC2	0	0	-0.2634557	0
PHB	0	0	-0.03993318	0
PGS1	0	0	-0.5055735	0
ATPAF2	0	0	-0.5491345	0
ACADVL	0	0	0.6304054	0
TTC19	0	0	0.2157653	0
SCO1	0	0	0.2709474	0
TOP3A	0	0	NaN	0
MRPL10	0	0	-0.4321752	0
ATP5H	0	0	0.1461862	0
MRPL27	0	0	-0.2665417	0
COX11	0	0	-0.9844	0
SLC25A19	0	0	-1.22262	0
TACO1	0	0	0.156116	0
LIG3	0	0	-0.4462342	0
BECN1	0	0	0.09260522	0
SCLC25A10	0	0	-0.8878877	0
CCDC56	0	0	0.4496768	0
NARF	0	0	1.316511	0
NDUFV2	0	0	0.1046501	0
AFG3L2	0	0	-0.3783636	0
TIMM21	0	0	0.04253643	0
ACAA2	0	0	-1.574099	0
ATP5A1	0	0	0.1223414	0
FECH	0	0	0.1868739	0
ATP5D	0	0	0.06371778	0
QTRT1	0	0	-0.3558198	0
POLRMT	0	0	-1.593964	0
UQCR11	0	0	0.3769225	0
NDUFS7	0	0	-0.2016591	0
SARS2	0	0	0.1582436	0
MRPS12	0	0	-0.05862122	0
MRPL4	0	0	0.02257135	0
TIMM44	0	0	-0.06279125	0
BCKDHA	0	0	0.8953865	0
GTPBP3	0	0	-0.651552	0
COX6B1	0	0	0.06337625	0
TIMM13	0	0	-0.8193175	0
GPX4	0	0	-0.0752616	0
NDUFB7	0	0	-0.2913969	0
TOMM40	0	0	-0.2382041	0
CLPP	0	0	-1.074785	0
LONP1	0	0	-0.6475126	0
BAX	0	0	0.003408005	0
TIMM50	0	0	0.08651205	0
TRMT1	0	0	-0.7434	0
ECSIT	0	0	0.8249714	0
SLC27A1	0	0	0.8667102	0
UQCRFS1	0	0	0.3093727	0
NDUFA13	0	0	-0.283879	0
NDUFA11	0	0	-0.1613799	0
MRPS26	0	0	-0.2377663	0
UQCC	0	0	-0.253051	0
IDH3B	0	0	-0.0845643	0
ACSS2	0	0	0.7369944	0
TRMT6	0	0	-0.3789257	0
BCL2L1	0	0	0.3532104	0
GSS	0	0	0.1624679	0
C20orf7	0	0	NaN	0
CDK5RAP1	0	0	NaN	0
NFS1	0	0	0.5945485	0
PFKL	0	0	-0.232396	0
NDUFV3	0	0	0.5348976	0
ATP5J	0	0	0.1413628	0
SOD1	0	0	0.1466552	0
ATP5O	0	0	0.1059871	0
MRPL39	0	0	-0.2842254	0
MRPS6	0	0	-0.09690002	0
SLC25A1	0	0	-0.1077931	0
MAPK1	0	0	0.2098924	0
HSCB	0	0	0.5029563	0
TXN2	0	0	1.02	0
SAMM50	0	0	0.06719168	0
BID	0	0	-0.2557701	0
MRPL40	0	0	-0.05533275	0
ACO2	0	0	0.6844991	0
TRMU	0	0	0.06343191	0
TOMM22	0	0	-0.2877043	0
UQCR10	0	0	0.1583371	0
MTFP1	0	0	-0.1836379	0
SCO2	0	0	-0.7825087	0
CPT1B	0	0	0.2892903	0
MT-CYB	0	0	0.06584801	0
MT-CO1	0	0	0.7929711	0
MT-ND1	0	0	0.2365212	0
MT-ND5	0	0	0.3577574	0
MT-ND3	0	0	0.7940066	0
MT-ND4	0	0	-0.1650388	0
SLC25A6	0	0	0.06639916	0
XIAP	0	0	0.2841985	0
TIMM8A	0	0	-0.4875404	0
AIFM1	0	0	0.1575511	0
SLC25A5	0	0	-0.1156443	0
HCCS	0	0	0.1436546	0
ABCB7	0	0	0.2508404	0
ACSL4	0	0	0.5662794	0
PGK1	0	0	0.4262561	0
NDUFB11	0	0	-0.1535282	0
HSD17B10	0	0	-0.06354038	0
IDH3G	0	0	0.2802888	0
