gene	value_1	value_2	log2(fold_change)	p_value
LDLRAP1	8.55101	17.1118	1.00083	0.33975
MAN1C1	22.8726	6.21725	-1.87927	0.08595
SEPN1	7.32721	7.88946	0.106663	0.91585
FAM54B	15.6785	23.3283	0.573292	0.59165
PDIK1L	0.998797	3.66533	1.87568	0.1356
FAM110D	1.24822	0.180472	-2.79003	0.19295
ZNF593	71.4293	45.6603	-0.645576	0.54165
CNKSR1	1.22926	1.45688	0.245092	0.86595
CEP85	0.927295	4.76745	2.36212	0.077
SH3BGRL3	80.1136	97.5286	0.283778	0.78035
CD52	10.4236	3.37635	-1.62632	0.55175
DHDDS	6.02987	11.3496	0.912444	0.3795
HMGN2	68.1313	67.1361	-0.0212297	0.98405
RPS6KA1	5.04357	16.3935	1.70061	0.12505
ARID1A	6.82314	11.1584	0.709619	0.4892
PIGV	12.3965	11.9553	-0.0522762	0.95855
ZDHHC18	11.7553	12.8558	0.1291	0.90145
SFN	5.19703	30.9589	2.5746	0.0488
NUDC	88.2713	98.3687	0.156256	0.88205
TRNP1	6.64961	16.2062	1.2852	0.25785
WDTC1	9.55758	12.741	0.414758	0.67985
TMEM222	23.5489	27.9528	0.247335	0.813
LOC644961	0.207786	0.585987	1.49577	0.66075
SYTL1	0.690558	0.209409	-1.72144	0.3648
GPR3	0.425495	0.170171	-1.32216	0.4861
FAM76A	1.62329	1.90194	0.228547	0.856
STX12	13.2161	9.99494	-0.403025	0.692
PPP1R8	9.77454	11.8505	0.277842	0.79495
C1orf38	4.7965	3.50886	-0.450977	0.74175
SMPDL3B	0.656102	0.180607	-1.86106	0.3294
XKR8	6.90242	7.84775	0.185176	0.87385
ATPIF1	186.739	190.604	0.0295531	0.98
SESN2	4.63824	37.0727	2.99871	0.01015
MED18	7.04869	9.79393	0.474534	0.6696
PHACTR4	6.2086	8.33801	0.425435	0.67795
RCC1	6.82034	10.3506	0.6018	0.57275
TRNAU1AP	2.87602	5.35156	0.895888	0.53165
RAB42	0.439047	0.595502	0.439732	0.81
GMEB1	1.42706	2.08279	0.545474	0.69285
YTHDF2	27.5923	19.5721	-0.495472	0.6306
EPB41	3.45141	12.8227	1.89344	0.1115
PTPRU	2.53801	2.71815	0.0989269	0.9289
LOC100129196	0.120921	0.419305	1.79394	0.3771
ZCCHC17	5.01956	10.0557	1.00238	0.40135
SERINC2	118.568	538.711	2.1838	0.09135
LOC284551	0.028228	0.521472	4.20739	0.14995
TINAGL1	29.8029	5.77848	-2.36669	0.04235
KHDRBS1	33.8321	22.9496	-0.559921	0.58425
TMEM39B	5.88002	7.71785	0.392378	0.74935
KPNA6	7.73993	6.77401	-0.192311	0.8536
TXLNA	15.6732	20.3075	0.373711	0.71615
CCDC28B	0.180527	5.97687	5.0491	0.0812
IQCC	0.304158	0.897902	1.56174	0.37085
EIF3I	106.547	96.19	-0.147528	0.89115
FAM167B	3.64793	0.636471	-2.51891	0.1717
LCK	0.877932	0.293671	-1.57991	0.3721
HDAC1	19.0827	30.2947	0.666801	0.5183
TSSK3	0.202674	0.742565	1.87336	0.3474
ZBTB8A	1.0457	0.632673	-0.72494	0.57905
RBBP4	3.67292	6.49787	0.823041	0.5165
KIAA1522	7.60528	17.8413	1.23015	0.2514
S100PBP	1.97741	2.84858	0.526629	0.8944
ADC	0.207069	0.733552	1.82479	0.33655
ZNF362	2.75398	5.94649	1.11052	0.3481
ZSCAN20	0.0509708	0.264253	2.37417	0.238
GJB3	4.35805	0.0594814	-6.1951	0.08975
GJA4	12.9918	2.44644	-2.40885	0.08275
ZMYM1	0.440915	1.0784	1.29032	0.4046
ZMYM4	2.45183	4.24944	0.793414	0.45155
NCDN	2.10617	3.84159	0.867081	0.4792
EIF2C4	1.33603	2.73299	1.03253	0.3577
EIF2C1	1.44945	2.12791	0.553936	0.6291
EIF2C3	1.38701	0.770418	-0.848262	0.54545
TEKT2	0.476638	0.0093203	-5.67637	0.26645
ADPRHL2	11.6974	21.8966	0.904522	0.3969
MAP7D1	12.9468	10.4807	-0.304853	0.76515
THRAP3	23.3721	18.5883	-0.330398	0.74945
SH3D21	0.216032	1.4959	2.7917	0.1213
ZC3H12A	11.8824	5.17159	-1.20015	0.28235
DNALI1	10.8363	1.9613	-2.46598	0.35425
CDCA8	0.19373	2.63975	3.76828	0.05115
MANEAL	5.16002	9.78435	0.923099	0.403
C1orf122	33.34	33.2093	-0.00566552	0.9966
UTP11L	8.21332	8.67881	0.0795324	0.9422
AKIRIN1	31.0452	16.0143	-0.955009	0.35865
NDUFS5	184.979	139.398	-0.408151	0.69345
MACF1	6.02888	5.85155	-0.0430721	0.96935
KIAA0754	0.495502	0.660957	0.415665	0.8262
BMP8A	0.150381	0.27448	0.868072	0.6872
PPIE	9.60426	13.728	0.515379	0.6852
MFSD2A	54.9547	9.9093	-2.47139	0.02425
CAP1	50.7208	58.2262	0.19909	0.85535
RLF	2.21363	2.52544	0.190124	0.86215
ZMPSTE24	13.9464	28.0474	1.00797	0.3339
SMAP2	30.3754	31.4845	0.0517398	0.95965
ZNF643	0.104695	0.605886	2.53285	0.21205
ZNF642	0.483066	1.35318	1.48607	0.3752
DEM1	1.0405	2.23408	1.1024	0.46415
ZNF684	2.15918	1.70338	-0.342086	0.80565
NFYC	9.07114	20.817	1.1984	0.27075
KCNQ4	0.205764	0.120648	-0.77019	0.6673
CTPS	19.2933	9.55891	-1.01318	0.3279
LOC100507178	0.29032	0.197236	-0.557723	0.8542
GUCA2B	6.99275	1.00561	-2.79779	0.13805
RIMKLA	0.0711917	0.471543	2.72761	0.11025
PPCS	36.6839	38.2311	0.0596001	0.9554
PPIH	7.37877	10.7662	0.545062	0.6769
YBX1	198.954	233.707	0.232262	0.8451
C1orf50	13.8688	6.71868	-1.0456	0.39805
ERMAP	3.62949	6.44973	0.829474	0.5179
ZNF691	4.2076	4.72627	0.167705	0.89585
FLJ32224	0.0258512	0.950375	5.20019	0.22875
WDR65	0.274818	0.289014	0.0726625	0.8871
TMEM125	1.22943	0.268518	-2.1949	0.24865
TIE1	4.66407	0.422916	-3.46315	0.0327
MPL	0.314688	0.371555	0.239654	0.89065
CDC20	0.380448	5.11982	3.75032	0.0449
SZT2	0.989748	2.62469	1.40701	0.4515
PTPRF	27.8269	42.5979	0.614303	0.58955
KDM4A	4.27747	13.2663	1.63294	0.12305
ST3GAL3	5.33916	6.87423	0.364585	0.7555
ARTN	0.254762	0.0983004	-1.37388	0.46695
IPO13	5.23597	8.45762	0.691795	0.52065
DPH2	5.06962	10.2693	1.01838	0.35335
ATP6V0B	125.635	179.75	0.516749	0.6279
B4GALT2	17.2435	19.1474	0.151093	0.88275
CCDC24	2.86023	3.14934	0.138918	0.93525
DMAP1	12.3963	12.7471	0.0402617	0.96765
RNF220	7.14591	14.2005	0.990756	0.34975
C1orf228	0.669878	0.842099	0.330091	0.84725
KIF2C	0.0943811	1.59942	4.08291	0.0539
RPS8	765.516	685.923	-0.158385	0.89575
PLK3	25.7015	2.39619	-3.42304	0.016
BTBD19	1.37009	0.983715	-0.47796	0.7856
UROD	68.7982	38.4045	-0.841096	0.41305
LOC400752	0.362362	0.866452	1.25769	0.49325
TOE1	2.9264	2.69892	-0.116746	0.952
MMACHC	7.06138	5.92119	-0.254062	0.92285
AKR1A1	166.654	109.969	-0.599758	0.57815
NASP	11.824	11.7496	-0.00910341	0.99265
TMEM69	7.1065	12.667	0.833863	0.516
MAST2	2.40766	7.20461	1.58129	0.15895
TSPAN1	3.384	2.32745	-0.539978	0.70795
RAD54L	0.0812882	0.531878	2.70998	0.4592
UQCRH	122.79	118.648	-0.0495109	0.9595
NSUN4	3.6634	4.52941	0.306143	0.7738
FAAH	25.1091	30.5729	0.284045	0.77795
CYP4B1	0.465797	0.196708	-1.24365	0.49475
CYP4X1	2.48854	2.31821	-0.102287	0.9354
CYP4A22	57.3108	5.07344	-3.49777	0.00695
CMPK1	83.2723	64.6253	-0.365738	0.7456
FOXD2	0.165484	0.76631	2.21123	0.2221
SLC5A9	5.41153	1.40948	-1.94087	0.1308
CDKN2C	0.576624	7.05925	3.61381	0.0392
RNF11	19.2051	29.5427	0.621315	0.5484
OSBPL9	28.4725	16.0877	-0.823612	0.6605
BTF3L4	5.30183	7.86124	0.568268	0.57745
ZFYVE9	2.49734	2.80357	0.166873	0.8798
PRPF38A	5.10705	5.31145	0.0566137	0.9581
GPX7	2.33379	2.91649	0.321557	0.8404
ZYG11B	6.98987	3.68504	-0.923587	0.3776
ZYG11A	0.606857	0.196285	-1.62841	0.34375
SCP2	321.38	125.379	-1.35799	0.29495
PODN	7.7625	0.207656	-5.22426	0.00695
CPT2	55.0907	20.8225	-1.40367	0.22775
LOC100507564	0.165276	0.339117	1.03691	0.47315
DIO1	61.8954	123.846	1.00064	0.35965
LRRC42	10.5202	16.3035	0.632023	0.5531
TCEANC2	0.499309	0.929349	0.896287	0.5559
MRPL37	103.377	56.0876	-0.882162	0.39775
HEATR8	7.40508	9.98952	0.4319	0.6797
TTC4	7.40508	9.98952	0.4319	0.6797
C1orf177	0.187658	0.199744	0.0900436	0.95625
PCSK9	1.81049	10.7632	2.57165	0.0453
LOC100507634	0.0667705	0.201601	1.59422	0.43845
PRKAA2	0.345752	3.66874	3.40748	0.01655
C8A	233.609	83.1663	-1.49002	0.2272
FGGY	22.5917	81.0915	1.84376	0.08745
HOOK1	11.2632	6.33441	-0.830333	0.42285
NFIA	7.78376	8.72531	0.16474	0.8744
INADL	3.30581	3.69017	0.158684	0.8723
USP1	2.84	4.7793	0.75091	0.4889
ANGPTL3	124.647	85.3067	-0.547117	0.6557
ATG4C	1.47543	3.14874	1.09364	0.39925
ALG6	1.62398	2.39723	0.561834	0.6619
EFCAB7	0.299072	0.524264	0.809799	0.6511
PGM1	126.625	68.6456	-0.883325	0.4307
ROR1	0.270542	0.0403269	-2.74604	0.1847
CACHD1	0.551884	0.512441	-0.10698	0.9439
RAVER2	1.05253	0.588706	-0.838247	0.7729
AK4	23.6696	30.0243	0.343096	0.75505
DNAJC6	0.32599	0.970764	1.57429	0.2955
LEPR	84.06	64.8338	-0.374674	0.7597
LEPROT	84.06	64.8338	-0.374674	0.7597
PDE4B	5.22525	0.667453	-2.96876	0.03925
TCTEX1D1	1.15589	0.0404929	-4.8352	0.1154
MIER1	8.58947	4.83768	-0.828255	0.41275
GADD45A	83.9748	34.6362	-1.27768	0.22215
LOC100289178	0.214253	0.0799098	-1.42287	0.16465
SRSF11	21.1854	13.0001	-0.704551	0.49565
HHLA3	13.5205	22.9508	0.763401	0.50845
CTH	46.0122	18.4045	-1.32196	0.20605
FPGT	1.70163	2.89463	0.766462	0.5032
FPGT-TNNI3K	1.70163	2.89463	0.766462	0.5032
TNNI3K	1.70163	2.89463	0.766462	0.5032
TYW3	2.94197	3.06897	0.0609728	0.9567
ACADM	101.603	26.8018	-1.92255	0.09185
RABGGTB	27.9564	27.0166	-0.0493354	0.96205
ST6GALNAC3	1.20717	0.0358205	-5.0747	0.06515
FAM73A	2.06059	2.84437	0.46505	0.6804
NEXN	1.61441	0.473002	-1.77109	0.23035
DNAJB4	3.57755	2.91794	-0.294022	0.813
GIPC2	5.14156	4.01128	-0.358142	0.75515
MGC27382	0.434887	0.166301	-1.38684	0.4964
PTGFR	0.392349	0.0922534	-2.08846	0.2299
IFI44L	0.422812	0.068675	-2.62216	0.15255
IFI44	2.52883	4.82535	0.932162	0.4721
LPHN2	10.7993	8.1386	-0.408091	0.686
PRKACB	5.45276	5.13633	-0.0862484	0.9356
SAMD13	0.125026	0.740935	2.56712	0.187
DNASE2B	0.275325	1.21941	2.14698	0.2569
RPF1	9.61717	8.33066	-0.207182	0.92585
LOC646626	0.466581	0.317847	-0.553794	0.4776
CYR61	93.0626	9.27688	-3.32649	0.0055
SH3GLB1	8.98458	7.33035	-0.293569	0.7715
HS2ST1	5.58464	10.118	0.85739	0.49465
LOC339524	0.618572	0.534874	-0.209742	0.90205
LMO4	4.59881	5.64444	0.295569	0.77145
PKN2	3.55153	5.59011	0.654437	0.52805
LRRC8B	1.66759	1.42155	-0.230304	0.83795
LRRC8C	1.48092	0.194767	-2.92667	0.06565
LRRC8D	4.56054	11.3175	1.31127	0.2131
ZNF326	4.65989	2.93276	-0.668033	0.576
CDC7	0.317366	0.952827	1.58607	0.3219
KIAA1107	0.12954	0.548129	2.08112	0.22615
RPAP2	0.961897	1.58155	0.717385	0.6428
RPL5	440.169	403.752	-0.124586	0.91905
MTF2	1.70596	2.39583	0.489942	0.68205
CCDC18	0.158627	0.24223	0.610739	0.73305
DR1	7.86892	8.56686	0.1226	0.9067
FNBP1L	3.88334	8.66775	1.15836	0.2784
LOC100129046	0.955758	0.571833	-0.741053	0.8038
ABCD3	37.7089	21.8213	-0.789167	0.45885
SLC44A3	2.07281	5.33858	1.36487	0.28335
LOC729970	2.63848	3.95511	0.584012	0.70835
RWDD3	49.7484	14.9939	-1.73028	0.178
TMEM56	49.7484	14.9939	-1.73028	0.178
TMEM56-RWDD3	49.7484	14.9939	-1.73028	0.178
PTBP2	1.6387	2.01597	0.298922	0.81945
SNX7	5.15746	10.1073	0.970661	0.386
PALMD	4.14211	6.58801	0.669475	0.67755
AGL	9.63717	4.19328	-1.20053	0.24345
SLC35A3	7.47057	8.19109	0.132837	0.9028
HIAT1	13.9829	9.1252	-0.615737	0.5532
CCDC76	0.718659	1.55612	1.11457	0.4586
RTCD1	5.89313	7.9016	0.42311	0.6886
CDC14A	0.367319	0.696161	0.922387	0.5524
GPR88	3.41028	3.34243	-0.0289936	0.97995
VCAM1	2.58327	0.360548	-2.84094	0.07185
SLC30A7	4.17656	4.34934	0.0584826	0.9525
S1PR1	14.5981	3.76534	-1.95493	0.08975
AMY2B	1.23186	2.9456	1.25772	0.37675
RNPC3	1.23186	2.9456	1.25772	0.37675
LOC100129138	0.0726093	0.357974	2.30163	0.3286
PRMT6	3.78339	5.17998	0.453268	0.70215
FAM102B	2.38576	1.12457	-1.08507	0.3682
PRPF38B	8.72113	5.11671	-0.769299	0.45855
STXBP3	9.99456	10.2558	0.0372319	0.97155
GPSM2	0.0520774	0.711178	3.77148	0.3946
TMEM167B	9.45379	14.3971	0.606813	0.55055
SCARNA2	2.38009	1.28205	-0.892563	0.6575
KIAA1324	0.826729	0.443429	-0.898711	0.52075
SARS	60.9272	81.1895	0.414206	0.6998
CELSR2	3.42432	0.950501	-1.84906	0.1154
SYPL2	3.79566	5.39437	0.507106	0.65595
ATXN7L2	0.318016	1.83677	2.53	0.14865
CYB561D1	0.137812	0.593597	2.10679	0.2073
GNAI3	12.7206	10.1689	-0.323009	0.7478
AMPD2	8.42129	23.0306	1.45144	0.15765
GSTM4	9.14143	14.8611	0.701052	0.5217
GSTM2	1.18725	0.45744	-1.37597	0.4478
GSTM1	0.918974	0.312199	-1.55756	0.39345
GSTM5	1.08635	0.21249	-2.35402	0.22665
CSF1	9.76619	15.0664	0.625464	0.5547
AHCYL1	26.4038	25.6586	-0.0413056	0.9703
FAM40A	3.93311	6.93355	0.817922	0.45575
KCNC4	0.635617	0.1696	-1.90602	0.2784
RBM15	3.12053	1.75388	-0.831246	0.50435
PROK1	0.0235766	0.26415	3.48593	0.2946
CD53	8.01289	2.90652	-1.46303	0.2455
CEPT1	16.4506	13.1048	-0.328047	0.7911
CHI3L2	0.0934716	0.817761	3.12908	0.13425
CHIA	0.217402	0.4482	1.04378	0.574
C1orf88	0.0629375	0.55487	3.14016	0.15795
ATP5F1	57.5087	42.3053	-0.44294	0.71215
C1orf162	10.3002	2.90235	-1.82738	0.21085
RAP1A	24.9196	25.4329	0.0294176	0.9772
LOC100506343	0.0127522	1.06656	6.38607	0.2312
DDX20	1.82863	2.72452	0.575239	0.70625
CTTNBP2NL	1.62633	0.965824	-0.751789	0.53765
CAPZA1	22.574	34.7185	0.62104	0.5546
MOV10	10.0592	13.0562	0.376229	0.7119
LRIG2	0.498276	0.812539	0.705492	0.65345
MAGI3	1.65935	1.00361	-0.725415	0.5379
DCLRE1B	0.703161	1.25726	0.838357	0.56965
HIPK1	6.66497	8.08915	0.27939	0.77875
OLFML3	17.6557	0.744975	-4.5668	0.0147
VANGL1	0.656614	1.27713	0.959791	0.42935
SLC22A15	0.0779311	1.76984	4.50527	0.0286
MAB21L3	1.90956	2.3325	0.288642	0.8239
ATP1A1	138.081	104.757	-0.398468	0.7483
CD2	0.91401	0.473006	-0.950351	0.5841
PTGFRN	4.64098	12.0647	1.37829	0.1896
TTF2	0.325982	1.00339	1.62202	0.2852
MAN1A2	3.88446	3.84092	-0.0162623	0.98795
FAM46C	3.5236	3.26609	-0.109485	0.91905
WDR3	8.6986	5.16585	-0.751778	0.46585
HAO2	132.315	0.428938	-8.26899	0.0049
PHGDH	90.3804	25.3933	-1.83156	0.0899
EMBP1	0.259649	0.370276	0.512038	0.7658
LOC100130000	0.15915	0.338569	1.08907	0.56545
SRGAP2P2	1.9211	3.98997	1.05444	0.5114
NBPF9	0.681951	1.35619	0.991817	0.52045
SEC22B	44.4148	35.1995	-0.335487	0.7383
NOTCH2NL	3.64862	3.01544	-0.274983	0.8021
NBPF10	0.230726	0.263018	0.188977	0.9037
HFE2	80.9115	151.818	0.907926	0.40985
TXNIP	105.825	42.5086	-1.31586	0.2463
LIX1L	3.39131	6.35531	0.90612	0.50315
RBM8A	8.58912	10.3743	0.272436	0.8417
PEX11B	11.3632	20.6293	0.860324	0.4148
ANKRD35	0.581711	0.883859	0.603513	0.7087
PIAS3	2.55081	6.84204	1.42347	0.23445
RNF115	12.3053	13.8157	0.167031	0.87475
PDZK1	12.7063	15.6307	0.298837	0.76765
PDIA3P	3.85495	6.85856	0.831195	0.47825
CHD1L	14.3765	35.8562	1.31851	0.21025
BCL9	0.712902	4.05521	2.508	0.0545
GPR89B	0.0720682	0.189751	1.39667	0.4734
GPR89C	0.0720682	0.189751	1.39667	0.4734
NBPF15	1.12744	1.41848	0.331289	0.79455
NBPF16	1.12744	1.41848	0.331289	0.79455
NBPF16	0.739821	1.18251	0.676609	0.6454
LOC645166	0.761502	1.07675	0.499768	0.7795
LOC388692	0.220541	0.550621	1.32001	0.361
FAM91A2	1.81833	1.75192	-0.0536736	0.9737
LOC728855	1.81833	1.75192	-0.0536736	0.9737
FCGR1A	0.485934	0.249598	-0.961152	0.6351
HIST2H2AC	0.966954	0.834919	-0.211812	0.9156
BOLA1	8.5516	20.3814	1.25299	0.3188
VPS45	2.79392	8.57491	1.61783	0.1733
PLEKHO1	15.5538	8.40972	-0.887139	0.42655
CA14	1.87378	2.00463	0.0973843	0.9476
C1orf54	6.34702	3.6362	-0.803649	0.62595
C1orf51	0.40349	14.9855	5.21489	0.0139
MRPS21	99.3947	207.789	1.06388	0.30585
PRPF3	4.24207	11.277	1.41054	0.2055
RPRD2	3.61557	5.53294	0.613824	0.5458
TARS2	10.7781	18.0727	0.745705	0.47635
ECM1	44.393	1.2561	-5.14331	0.00285
ADAMTSL4	8.77792	22.6042	1.36464	0.19545
SETDB1	2.66834	7.9955	1.58325	0.1599
ANXA9	18.3783	26.8066	0.544587	0.598
PRUNE	1.90838	10.1433	2.4101	0.0593
BNIPL	0.46289	0.525504	0.183033	0.91375
C1orf56	3.17113	7.73683	1.28674	0.672
MLLT11	1.10997	2.75479	1.31142	0.38005
GABPB2	0.988698	1.29574	0.390179	0.8077
SCNM1	4.39984	10.495	1.25418	0.3783
TNFAIP8L2	4.39984	10.495	1.25418	0.3783
TNFAIP8L2-SCNM1	4.39984	10.495	1.25418	0.3783
PIP5K1A	10.4673	9.98688	-0.0677865	0.94755
PSMD4	66.7975	195.278	1.54766	0.1596
ZNF687	3.02965	11.4326	1.91593	0.30505
PSMB4	198.205	253.954	0.357572	0.7383
CGN	22.8006	25.0822	0.137591	0.89585
TUFT1	4.14748	8.23908	0.990246	0.37155
SNX27	2.49253	8.64356	1.79402	0.0965
OAZ3	1.078	2.34889	1.12362	0.76905
LOC100132111	0.907716	1.35048	0.573157	0.75955
LCE2D	0.299162	0.0293188	-3.35103	0.35845
SPRR1A	0.216691	13.0818	5.91577	0.09295
SPRR3	0.321315	23.2926	6.17974	0.0245
S100A9	40.1358	56.341	0.489293	0.6505
S100A1	1.86604	4.28339	1.19877	0.6103
CHTOP	16.4173	21.1034	0.362253	0.80715
SNAPIN	16.4556	39.5666	1.26571	0.25255
NPR1	2.90324	0.252498	-3.52332	0.0431
INTS3	8.34316	11.9208	0.514809	0.6126
SLC27A3	26.5669	7.73536	-1.78009	0.1106
CREB3L4	3.35969	7.02656	1.06449	0.83305
RPS27	2043.89	1898.84	-0.106201	0.93005
UBAP2L	12.8377	27.6621	1.10752	0.68545
HAX1	54.7721	100.377	0.873912	0.39785
ATP8B2	1.61062	1.65971	0.0433101	0.97105
IL6R	24.2015	22.3238	-0.116515	0.91595
TDRD10	0.411973	0.451439	0.131981	0.9383
CKS1B	22.4799	44.9685	1.00028	0.34635
FLAD1	12.364	28.9206	1.22595	0.24545
ZBTB7B	9.76562	35.9986	1.88216	0.0794
ADAM15	10.2333	13.8748	0.439197	0.7057
EFNA4	2.23485	9.78474	2.13035	0.53165
